time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656914358,945102,7500,-83,-5,-88,2022-07-04T08:59:18,1656914358.948991,2022-07-04T08:59:18
1656914359,524961,7501,-84,-11,-94,2022-07-04T08:59:19,1656914359.528687,2022-07-04T08:59:19
1656914360,163028,7502,-82,-3,-85,2022-07-04T08:59:20,1656914360.166076,2022-07-04T08:59:20
1656914360,786416,7503,-75,5,-76,2022-07-04T08:59:20,1656914360.790065,2022-07-04T08:59:20
1656914364,544800,7504,-84,-13,-95,2022-07-04T08:59:24,1656914364.547868,2022-07-04T08:59:24
1656914365,745544,7505,-82,-3,-85,2022-07-04T08:59:25,1656914365.748757,2022-07-04T08:59:25
1656914366,284875,7506,-79,1,-81,2022-07-04T08:59:26,1656914366.288686,2022-07-04T08:59:26
1656914366,907072,7507,-79,1,-81,2022-07-04T08:59:26,1656914366.911888,2022-07-04T08:59:26
1656914367,474491,7508,-78,2,-80,2022-07-04T08:59:27,1656914367.47817,2022-07-04T08:59:27
1656914368,24768,7509,-80,1,-82,2022-07-04T08:59:28,1656914368.027508,2022-07-04T08:59:28
1656914368,624878,7510,-80,-1,-83,2022-07-04T08:59:28,1656914368.629173,2022-07-04T08:59:28
1656914369,185325,7511,-80,-2,-83,2022-07-04T08:59:29,1656914369.189509,2022-07-04T08:59:29
1656914372,924921,7512,-75,6,-75,2022-07-04T08:59:32,1656914372.927904,2022-07-04T08:59:32
1656914373,505367,7513,-77,4,-78,2022-07-04T08:59:33,1656914373.509159,2022-07-04T08:59:33
1656914374,84846,7514,-77,4,-78,2022-07-04T08:59:34,1656914374.087484,2022-07-04T08:59:34
1656914374,674895,7515,-79,1,-80,2022-07-04T08:59:34,1656914374.678337,2022-07-04T08:59:34
1656914375,264852,7516,-81,-2,-84,2022-07-04T08:59:35,1656914375.268355,2022-07-04T08:59:35
1656914376,306080,7517,-83,-6,-88,2022-07-04T08:59:36,1656914376.309105,2022-07-04T08:59:36
1656914376,844830,7518,-83,-7,-89,2022-07-04T08:59:36,1656914376.847648,2022-07-04T08:59:36
1656914377,394857,7519,-79,1,-81,2022-07-04T08:59:37,1656914377.397495,2022-07-04T08:59:37
1656914381,56079,7520,-79,2,-79,2022-07-04T08:59:41,1656914381.06025,2022-07-04T08:59:41
1656914381,675435,7521,-80,-1,-83,2022-07-04T08:59:41,1656914381.691075,2022-07-04T08:59:41
1656914382,325408,7522,-81,-1,-84,2022-07-04T08:59:42,1656914382.328472,2022-07-04T08:59:42
1656914383,384834,7523,-81,-1,-84,2022-07-04T08:59:43,1656914383.387718,2022-07-04T08:59:43
1656914383,934960,7524,-80,0,-82,2022-07-04T08:59:43,1656914383.937869,2022-07-04T08:59:43
1656914384,504890,7525,-77,4,-78,2022-07-04T08:59:44,1656914384.510848,2022-07-04T08:59:44
1656914385,44756,7526,-76,5,-77,2022-07-04T08:59:45,1656914385.05089,2022-07-04T08:59:45
1656914385,586137,7527,-76,4,-77,2022-07-04T08:59:45,1656914385.590142,2022-07-04T08:59:45
1656914389,815991,7528,-76,5,-77,2022-07-04T08:59:49,1656914389.818856,2022-07-04T08:59:49
1656914390,395164,7529,-76,5,-77,2022-07-04T08:59:50,1656914390.398706,2022-07-04T08:59:50
1656914391,4631,7530,-73,7,-74,2022-07-04T08:59:51,1656914391.012098,2022-07-04T08:59:51
1656914391,688496,7531,-72,8,-72,2022-07-04T08:59:51,1656914391.691827,2022-07-04T08:59:51
1656914392,226040,7532,-77,4,-78,2022-07-04T08:59:52,1656914392.229088,2022-07-04T08:59:52
1656914392,824965,7533,-79,1,-81,2022-07-04T08:59:52,1656914392.827939,2022-07-04T08:59:52
1656914393,397367,7534,-78,2,-80,2022-07-04T08:59:53,1656914393.403937,2022-07-04T08:59:53
1656914393,936522,7535,-74,6,-75,2022-07-04T08:59:53,1656914393.939755,2022-07-04T08:59:53
1656914397,685092,7536,-81,-1,-84,2022-07-04T08:59:57,1656914397.688425,2022-07-04T08:59:57
1656914398,276534,7537,-79,1,-81,2022-07-04T08:59:58,1656914398.279455,2022-07-04T08:59:58
1656914398,885457,7538,-79,1,-81,2022-07-04T08:59:58,1656914398.88854,2022-07-04T08:59:58
1656914399,466316,7539,-79,2,-80,2022-07-04T08:59:59,1656914399.469363,2022-07-04T08:59:59
1656914400,47239,7540,-78,3,-79,2022-07-04T09:00:00,1656914400.050536,2022-07-04T09:00:00
1656914400,595738,7541,-76,5,-77,2022-07-04T09:00:00,1656914400.598796,2022-07-04T09:00:00
1656914401,671026,7542,-77,4,-78,2022-07-04T09:00:01,1656914401.674589,2022-07-04T09:00:01
1656914402,205751,7543,-77,4,-78,2022-07-04T09:00:02,1656914402.20897,2022-07-04T09:00:02
1656914406,46370,7544,-76,3,-77,2022-07-04T09:00:06,1656914406.050168,2022-07-04T09:00:06
1656914406,616071,7545,-79,2,-81,2022-07-04T09:00:06,1656914406.619297,2022-07-04T09:00:06
1656914407,205160,7546,-79,3,-80,2022-07-04T09:00:07,1656914407.209261,2022-07-04T09:00:07
1656914407,865081,7547,-81,-1,-84,2022-07-04T09:00:07,1656914407.868587,2022-07-04T09:00:07
1656914408,466323,7548,-80,2,-82,2022-07-04T09:00:08,1656914408.469364,2022-07-04T09:00:08
1656914409,15312,7549,-79,1,-81,2022-07-04T09:00:09,1656914409.018015,2022-07-04T09:00:09
1656914409,556333,7550,-78,2,-80,2022-07-04T09:00:09,1656914409.559735,2022-07-04T09:00:09
1656914410,165042,7551,-77,3,-79,2022-07-04T09:00:10,1656914410.16842,2022-07-04T09:00:10
1656914414,425916,7552,-77,3,-78,2022-07-04T09:00:14,1656914414.42854,2022-07-04T09:00:14
1656914414,985874,7553,-77,3,-79,2022-07-04T09:00:14,1656914414.989743,2022-07-04T09:00:14
1656914415,626481,7554,-77,3,-78,2022-07-04T09:00:15,1656914415.62979,2022-07-04T09:00:15
1656914416,155630,7555,-77,3,-78,2022-07-04T09:00:16,1656914416.159153,2022-07-04T09:00:16
1656914417,795373,7556,-78,2,-80,2022-07-04T09:00:17,1656914417.79888,2022-07-04T09:00:17
1656914418,335815,7557,-78,2,-80,2022-07-04T09:00:18,1656914418.338673,2022-07-04T09:00:18
1656914422,576134,7558,-77,4,-78,2022-07-04T09:00:22,1656914422.579857,2022-07-04T09:00:22
1656914423,125280,7559,-77,3,-78,2022-07-04T09:00:23,1656914423.128284,2022-07-04T09:00:23
1656914423,735394,7560,-77,4,-78,2022-07-04T09:00:23,1656914423.73915,2022-07-04T09:00:23
1656914424,355244,7561,-77,4,-77,2022-07-04T09:00:24,1656914424.358991,2022-07-04T09:00:24
1656914424,905954,7562,-76,4,-78,2022-07-04T09:00:24,1656914424.909335,2022-07-04T09:00:24
1656914425,445203,7563,-75,5,-76,2022-07-04T09:00:25,1656914425.448652,2022-07-04T09:00:25
1656914426,16311,7564,-74,6,-75,2022-07-04T09:00:26,1656914426.020746,2022-07-04T09:00:26
1656914426,576193,7565,-74,7,-74,2022-07-04T09:00:26,1656914426.58041,2022-07-04T09:00:26
1656914427,147144,7566,-73,7,-74,2022-07-04T09:00:27,1656914427.150698,2022-07-04T09:00:27
1656914430,896746,7567,-81,-2,-85,2022-07-04T09:00:30,1656914430.899787,2022-07-04T09:00:30
1656914431,456394,7568,-82,-3,-85,2022-07-04T09:00:31,1656914431.460533,2022-07-04T09:00:31
1656914432,56403,7569,-82,-4,-86,2022-07-04T09:00:32,1656914432.059527,2022-07-04T09:00:32
1656914432,615493,7570,-82,-3,-85,2022-07-04T09:00:32,1656914432.619118,2022-07-04T09:00:32
1656914433,225839,7571,-80,0,-83,2022-07-04T09:00:33,1656914433.229144,2022-07-04T09:00:33
1656914433,865362,7572,-80,0,-82,2022-07-04T09:00:33,1656914433.868584,2022-07-04T09:00:33
1656914434,466484,7573,-79,1,-81,2022-07-04T09:00:34,1656914434.469561,2022-07-04T09:00:34
1656914435,45612,7574,-80,0,-82,2022-07-04T09:00:35,1656914435.048741,2022-07-04T09:00:35
1656914435,575385,7575,-80,0,-83,2022-07-04T09:00:35,1656914435.580823,2022-07-04T09:00:35
1656914439,315644,7576,-83,-6,-86,2022-07-04T09:00:39,1656914439.320608,2022-07-04T09:00:39
1656914439,915762,7577,-83,-5,-88,2022-07-04T09:00:39,1656914439.919791,2022-07-04T09:00:39
1656914440,626276,7578,-82,-4,-85,2022-07-04T09:00:40,1656914440.629525,2022-07-04T09:00:40
1656914441,155428,7579,-81,-2,-84,2022-07-04T09:00:41,1656914441.159279,2022-07-04T09:00:41
1656914441,685465,7580,-80,-1,-83,2022-07-04T09:00:41,1656914441.688575,2022-07-04T09:00:41
1656914442,270701,7581,-78,2,-80,2022-07-04T09:00:42,1656914442.274138,2022-07-04T09:00:42
1656914442,855681,7582,-79,1,-80,2022-07-04T09:00:42,1656914442.859117,2022-07-04T09:00:42
1656914443,455646,7583,-79,2,-80,2022-07-04T09:00:43,1656914443.458353,2022-07-04T09:00:43
1656914444,25554,7584,-79,1,-81,2022-07-04T09:00:44,1656914444.03306,2022-07-04T09:00:44
1656914447,905883,7585,-76,4,-77,2022-07-04T09:00:47,1656914447.911268,2022-07-04T09:00:47
1656914448,476883,7586,-76,4,-77,2022-07-04T09:00:48,1656914448.482068,2022-07-04T09:00:48
1656914449,35500,7587,-75,5,-76,2022-07-04T09:00:49,1656914449.041588,2022-07-04T09:00:49
1656914449,596163,7588,-74,6,-74,2022-07-04T09:00:49,1656914449.602108,2022-07-04T09:00:49
1656914450,156518,7589,-72,7,-73,2022-07-04T09:00:50,1656914450.162511,2022-07-04T09:00:50
1656914450,811490,7590,-72,8,-73,2022-07-04T09:00:50,1656914450.81553,2022-07-04T09:00:50
1656914451,385902,7591,-73,7,-73,2022-07-04T09:00:51,1656914451.388739,2022-07-04T09:00:51
1656914451,955691,7592,-73,7,-74,2022-07-04T09:00:51,1656914451.958706,2022-07-04T09:00:51
1656914456,845521,7593,-74,6,-75,2022-07-04T09:00:56,1656914456.848898,2022-07-04T09:00:56
1656914457,386064,7594,-76,6,-76,2022-07-04T09:00:57,1656914457.389147,2022-07-04T09:00:57
1656914457,917868,7595,-78,5,-78,2022-07-04T09:00:57,1656914457.920668,2022-07-04T09:00:57
1656914458,485838,7596,-77,5,-75,2022-07-04T09:00:58,1656914458.488644,2022-07-04T09:00:58
1656914459,87178,7597,-77,4,-78,2022-07-04T09:00:59,1656914459.090287,2022-07-04T09:00:59
1656914459,626873,7598,-77,3,-79,2022-07-04T09:00:59,1656914459.629705,2022-07-04T09:00:59
1656914460,217759,7599,-77,4,-78,2022-07-04T09:01:00,1656914460.225299,2022-07-04T09:01:00
1656914460,873138,7600,-77,3,-79,2022-07-04T09:01:00,1656914460.876223,2022-07-04T09:01:00
1656914464,640185,7601,-78,2,-80,2022-07-04T09:01:04,1656914464.64342,2022-07-04T09:01:04
1656914465,177506,7602,-78,2,-80,2022-07-04T09:01:05,1656914465.181208,2022-07-04T09:01:05
1656914465,765901,7603,-78,3,-79,2022-07-04T09:01:05,1656914465.76888,2022-07-04T09:01:05
1656914466,335843,7604,-77,3,-79,2022-07-04T09:01:06,1656914466.33912,2022-07-04T09:01:06
1656914466,996401,7605,-77,3,-79,2022-07-04T09:01:06,1656914467.000078,2022-07-04T09:01:07
1656914467,559647,7606,-77,4,-78,2022-07-04T09:01:07,1656914467.562539,2022-07-04T09:01:07
1656914468,106265,7607,-76,4,-78,2022-07-04T09:01:08,1656914468.109013,2022-07-04T09:01:08
1656914468,635644,7608,-76,4,-77,2022-07-04T09:01:08,1656914468.639324,2022-07-04T09:01:08
1656914472,876087,7609,-76,5,-77,2022-07-04T09:01:12,1656914472.879701,2022-07-04T09:01:12
1656914473,427460,7610,-75,5,-76,2022-07-04T09:01:13,1656914473.430644,2022-07-04T09:01:13
1656914474,95694,7611,-74,6,-75,2022-07-04T09:01:14,1656914474.099593,2022-07-04T09:01:14
1656914474,696490,7612,-74,5,-76,2022-07-04T09:01:14,1656914474.700124,2022-07-04T09:01:14
1656914475,875993,7613,-76,5,-77,2022-07-04T09:01:15,1656914475.879154,2022-07-04T09:01:15
1656914476,445855,7614,-75,5,-76,2022-07-04T09:01:16,1656914476.450811,2022-07-04T09:01:16
1656914477,515943,7615,-74,6,-75,2022-07-04T09:01:17,1656914477.519959,2022-07-04T09:01:17
1656914481,775758,7616,-79,2,-80,2022-07-04T09:01:21,1656914481.778553,2022-07-04T09:01:21
1656914482,356871,7617,-79,2,-81,2022-07-04T09:01:22,1656914482.359872,2022-07-04T09:01:22
1656914482,935849,7618,-79,1,-81,2022-07-04T09:01:22,1656914482.938852,2022-07-04T09:01:22
1656914483,546368,7619,-79,1,-81,2022-07-04T09:01:23,1656914483.549772,2022-07-04T09:01:23
1656914484,116057,7620,-80,0,-82,2022-07-04T09:01:24,1656914484.119047,2022-07-04T09:01:24
1656914484,665910,7621,-79,0,-81,2022-07-04T09:01:24,1656914484.669283,2022-07-04T09:01:24
1656914485,283583,7622,-79,1,-81,2022-07-04T09:01:25,1656914485.287255,2022-07-04T09:01:25
1656914485,916604,7623,-80,1,-81,2022-07-04T09:01:25,1656914485.91974,2022-07-04T09:01:25
1656914489,726759,7624,-79,1,-81,2022-07-04T09:01:29,1656914489.729837,2022-07-04T09:01:29
1656914490,335791,7625,-79,2,-81,2022-07-04T09:01:30,1656914490.339229,2022-07-04T09:01:30
1656914490,915946,7626,-80,0,-82,2022-07-04T09:01:30,1656914490.919014,2022-07-04T09:01:30
1656914491,507213,7627,-80,0,-82,2022-07-04T09:01:31,1656914491.510279,2022-07-04T09:01:31
1656914492,56969,7628,-80,-1,-83,2022-07-04T09:01:32,1656914492.059577,2022-07-04T09:01:32
1656914492,626190,7629,-81,-2,-84,2022-07-04T09:01:32,1656914492.6294,2022-07-04T09:01:32
1656914493,166647,7630,-82,-4,-86,2022-07-04T09:01:33,1656914493.169172,2022-07-04T09:01:33
1656914493,716739,7631,-83,-7,-89,2022-07-04T09:01:33,1656914493.720093,2022-07-04T09:01:33
1656914494,266415,7632,-82,-4,-86,2022-07-04T09:01:34,1656914494.269481,2022-07-04T09:01:34
1656914498,27234,7633,-83,-5,-88,2022-07-04T09:01:38,1656914498.030652,2022-07-04T09:01:38
1656914498,696216,7634,-84,-3,-87,2022-07-04T09:01:38,1656914498.699829,2022-07-04T09:01:38
1656914499,246795,7635,-83,-4,-87,2022-07-04T09:01:39,1656914499.249817,2022-07-04T09:01:39
1656914499,786264,7636,-81,-7,-87,2022-07-04T09:01:39,1656914499.789834,2022-07-04T09:01:39
1656914500,366004,7637,-82,-3,-86,2022-07-04T09:01:40,1656914500.369055,2022-07-04T09:01:40
1656914500,946461,7638,-83,-1,-85,2022-07-04T09:01:40,1656914500.949728,2022-07-04T09:01:40
1656914501,616547,7639,-82,0,-84,2022-07-04T09:01:41,1656914501.62006,2022-07-04T09:01:41
1656914502,236188,7640,-81,2,-83,2022-07-04T09:01:42,1656914502.239861,2022-07-04T09:01:42
1656914502,938563,7641,-81,1,-83,2022-07-04T09:01:42,1656914502.941528,2022-07-04T09:01:42
1656914506,726984,7642,-79,0,-82,2022-07-04T09:01:46,1656914506.729952,2022-07-04T09:01:46
1656914507,276586,7643,-78,1,-80,2022-07-04T09:01:47,1656914507.280444,2022-07-04T09:01:47
1656914507,895991,7644,-80,2,-82,2022-07-04T09:01:47,1656914507.899301,2022-07-04T09:01:47
1656914508,466029,7645,-79,2,-81,2022-07-04T09:01:48,1656914508.469768,2022-07-04T09:01:48
1656914509,47203,7646,-80,1,-82,2022-07-04T09:01:49,1656914509.050445,2022-07-04T09:01:49
1656914509,587003,7647,-80,2,-81,2022-07-04T09:01:49,1656914509.590188,2022-07-04T09:01:49
1656914510,166234,7648,-80,1,-82,2022-07-04T09:01:50,1656914510.169014,2022-07-04T09:01:50
1656914510,706027,7649,-80,2,-82,2022-07-04T09:01:50,1656914510.709566,2022-07-04T09:01:50
1656914511,236249,7650,-78,3,-80,2022-07-04T09:01:51,1656914511.23975,2022-07-04T09:01:51
1656914514,936547,7651,-74,7,-75,2022-07-04T09:01:54,1656914514.940661,2022-07-04T09:01:54
1656914515,486973,7652,-75,7,-75,2022-07-04T09:01:55,1656914515.490014,2022-07-04T09:01:55
1656914516,527805,7653,-76,6,-76,2022-07-04T09:01:56,1656914516.531061,2022-07-04T09:01:56
1656914517,586216,7654,-76,6,-77,2022-07-04T09:01:57,1656914517.58967,2022-07-04T09:01:57
1656914518,147674,7655,-76,6,-77,2022-07-04T09:01:58,1656914518.15122,2022-07-04T09:01:58
1656914518,762091,7656,-75,7,-75,2022-07-04T09:01:58,1656914518.765349,2022-07-04T09:01:58
1656914519,396152,7657,-74,7,-75,2022-07-04T09:01:59,1656914519.399235,2022-07-04T09:01:59
1656914523,166566,7658,-77,5,-78,2022-07-04T09:02:03,1656914523.169585,2022-07-04T09:02:03
1656914523,706533,7659,-78,4,-79,2022-07-04T09:02:03,1656914523.710107,2022-07-04T09:02:03
1656914524,266312,7660,-78,5,-79,2022-07-04T09:02:04,1656914524.269926,2022-07-04T09:02:04
1656914524,826128,7661,-78,3,-80,2022-07-04T09:02:04,1656914524.829533,2022-07-04T09:02:04
1656914525,476342,7662,-78,4,-79,2022-07-04T09:02:05,1656914525.479473,2022-07-04T09:02:05
1656914526,46809,7663,-79,4,-80,2022-07-04T09:02:06,1656914526.136353,2022-07-04T09:02:06
1656914526,607390,7664,-78,4,-79,2022-07-04T09:02:06,1656914526.611556,2022-07-04T09:02:06
1656914527,236988,7665,-78,4,-79,2022-07-04T09:02:07,1656914527.240032,2022-07-04T09:02:07
1656914527,886502,7666,-78,5,-79,2022-07-04T09:02:07,1656914527.889693,2022-07-04T09:02:07
1656914531,617279,7667,-74,7,-75,2022-07-04T09:02:11,1656914531.620373,2022-07-04T09:02:11
1656914532,176755,7668,-76,6,-76,2022-07-04T09:02:12,1656914532.179521,2022-07-04T09:02:12
1656914532,706490,7669,-76,6,-77,2022-07-04T09:02:12,1656914532.710131,2022-07-04T09:02:12
1656914533,256977,7670,-76,6,-77,2022-07-04T09:02:13,1656914533.260405,2022-07-04T09:02:13
1656914533,907117,7671,-77,5,-78,2022-07-04T09:02:13,1656914533.909756,2022-07-04T09:02:13
1656914534,557239,7672,-77,5,-78,2022-07-04T09:02:14,1656914534.560412,2022-07-04T09:02:14
1656914535,146397,7673,-78,4,-79,2022-07-04T09:02:15,1656914535.149275,2022-07-04T09:02:15
1656914535,737254,7674,-78,4,-79,2022-07-04T09:02:15,1656914535.740739,2022-07-04T09:02:15
1656914536,278239,7675,-78,4,-79,2022-07-04T09:02:16,1656914536.281206,2022-07-04T09:02:16
1656914540,6811,7676,-79,4,-80,2022-07-04T09:02:20,1656914540.009822,2022-07-04T09:02:20
1656914540,577099,7677,-78,4,-79,2022-07-04T09:02:20,1656914540.580071,2022-07-04T09:02:20
1656914541,116855,7678,-79,4,-80,2022-07-04T09:02:21,1656914541.119597,2022-07-04T09:02:21
1656914541,667513,7679,-79,3,-81,2022-07-04T09:02:21,1656914541.670272,2022-07-04T09:02:21
1656914542,267793,7680,-79,3,-81,2022-07-04T09:02:22,1656914542.27083,2022-07-04T09:02:22
1656914542,957451,7681,-80,3,-81,2022-07-04T09:02:22,1656914542.961416,2022-07-04T09:02:22
1656914543,537484,7682,-79,4,-80,2022-07-04T09:02:23,1656914543.541381,2022-07-04T09:02:23
1656914544,676171,7683,-79,4,-80,2022-07-04T09:02:24,1656914544.679113,2022-07-04T09:02:24
1656914548,438070,7684,-79,3,-80,2022-07-04T09:02:28,1656914548.441483,2022-07-04T09:02:28
1656914548,997086,7685,-80,3,-81,2022-07-04T09:02:28,1656914548.999889,2022-07-04T09:02:28
1656914549,536612,7686,-79,5,-80,2022-07-04T09:02:29,1656914549.539722,2022-07-04T09:02:29
1656914550,78147,7687,-79,6,-80,2022-07-04T09:02:30,1656914550.081134,2022-07-04T09:02:30
1656914550,607134,7688,-79,5,-80,2022-07-04T09:02:30,1656914550.610041,2022-07-04T09:02:30
1656914551,136569,7689,-78,5,-79,2022-07-04T09:02:31,1656914551.140799,2022-07-04T09:02:31
1656914551,666732,7690,-77,5,-78,2022-07-04T09:02:31,1656914551.670154,2022-07-04T09:02:31
1656914552,236762,7691,-76,6,-77,2022-07-04T09:02:32,1656914552.239916,2022-07-04T09:02:32
1656914552,876919,7692,-76,6,-76,2022-07-04T09:02:32,1656914552.880522,2022-07-04T09:02:32
1656914556,667849,7693,-79,4,-80,2022-07-04T09:02:36,1656914556.670937,2022-07-04T09:02:36
1656914557,216589,7694,-79,4,-80,2022-07-04T09:02:37,1656914557.219914,2022-07-04T09:02:37
1656914557,757269,7695,-79,5,-80,2022-07-04T09:02:37,1656914557.761378,2022-07-04T09:02:37
1656914558,367392,7696,-79,5,-80,2022-07-04T09:02:38,1656914558.370373,2022-07-04T09:02:38
1656914559,9268,7697,-78,5,-79,2022-07-04T09:02:39,1656914559.012273,2022-07-04T09:02:39
1656914559,576921,7698,-78,5,-79,2022-07-04T09:02:39,1656914559.579854,2022-07-04T09:02:39
1656914560,187561,7699,-78,5,-79,2022-07-04T09:02:40,1656914560.190353,2022-07-04T09:02:40
1656914560,757355,7700,-78,5,-79,2022-07-04T09:02:40,1656914560.76049,2022-07-04T09:02:40
1656914561,376573,7701,-78,5,-79,2022-07-04T09:02:41,1656914561.379186,2022-07-04T09:02:41
1656914565,197558,7702,-79,4,-80,2022-07-04T09:02:45,1656914565.201759,2022-07-04T09:02:45
1656914565,737856,7703,-83,0,-85,2022-07-04T09:02:45,1656914565.741242,2022-07-04T09:02:45
1656914566,826306,7704,-82,0,-84,2022-07-04T09:02:46,1656914566.829124,2022-07-04T09:02:46
1656914568,127377,7705,-82,1,-84,2022-07-04T09:02:48,1656914568.130388,2022-07-04T09:02:48
1656914568,687041,7706,-81,1,-83,2022-07-04T09:02:48,1656914568.690248,2022-07-04T09:02:48
1656914569,236967,7707,-82,0,-84,2022-07-04T09:02:49,1656914569.239898,2022-07-04T09:02:49
1656914569,848170,7708,-81,1,-83,2022-07-04T09:02:49,1656914569.851265,2022-07-04T09:02:49
1656914573,707199,7709,-77,5,-78,2022-07-04T09:02:53,1656914573.710199,2022-07-04T09:02:53
1656914574,236705,7710,-76,6,-77,2022-07-04T09:02:54,1656914574.24215,2022-07-04T09:02:54
1656914574,877570,7711,-75,7,-75,2022-07-04T09:02:54,1656914574.880286,2022-07-04T09:02:54
1656914575,426377,7712,-77,6,-77,2022-07-04T09:02:55,1656914575.429801,2022-07-04T09:02:55
1656914576,10312,7713,-81,1,-83,2022-07-04T09:02:56,1656914576.01341,2022-07-04T09:02:56
1656914576,556633,7714,-83,-5,-88,2022-07-04T09:02:56,1656914576.559514,2022-07-04T09:02:56
1656914577,118774,7715,-84,-6,-89,2022-07-04T09:02:57,1656914577.122804,2022-07-04T09:02:57
1656914577,723090,7716,-82,-1,-84,2022-07-04T09:02:57,1656914577.726351,2022-07-04T09:02:57
1656914578,346603,7717,-81,0,-83,2022-07-04T09:02:58,1656914578.349627,2022-07-04T09:02:58
1656914582,116943,7718,-81,-3,-84,2022-07-04T09:03:02,1656914582.120947,2022-07-04T09:03:02
1656914582,666623,7719,-83,-6,-88,2022-07-04T09:03:02,1656914582.669712,2022-07-04T09:03:02
1656914583,217127,7720,-82,-6,-88,2022-07-04T09:03:03,1656914583.220225,2022-07-04T09:03:03
1656914583,746645,7721,-82,-2,-85,2022-07-04T09:03:03,1656914583.7499,2022-07-04T09:03:03
1656914584,294823,7722,-80,-1,-83,2022-07-04T09:03:04,1656914584.297666,2022-07-04T09:03:04
1656914584,956722,7723,-80,-2,-84,2022-07-04T09:03:04,1656914584.959602,2022-07-04T09:03:04
1656914585,538508,7724,-80,-1,-82,2022-07-04T09:03:05,1656914585.541377,2022-07-04T09:03:05
1656914586,86550,7725,-80,-1,-83,2022-07-04T09:03:06,1656914586.089536,2022-07-04T09:03:06
1656914586,666980,7726,-80,-2,-83,2022-07-04T09:03:06,1656914586.670237,2022-07-04T09:03:06
1656914590,668489,7727,-81,-1,-84,2022-07-04T09:03:10,1656914590.672145,2022-07-04T09:03:10
