time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656912263,399985,True,5480,6094,-77,5,-78,2022-07-04T08:24:23,1656912263.404285,2022-07-04T08:24:23
1656912263,958693,True,5481,6095,-78,4,-79,2022-07-04T08:24:23,1656912263.960587,2022-07-04T08:24:23
1656912264,508857,True,5482,6096,-78,4,-79,2022-07-04T08:24:24,1656912264.510586,2022-07-04T08:24:24
1656912265,591700,True,5483,6098,-78,3,-79,2022-07-04T08:24:25,1656912265.593294,2022-07-04T08:24:25
1656912266,229727,True,5484,6099,-79,3,-80,2022-07-04T08:24:26,1656912266.231383,2022-07-04T08:24:26
1656912266,770378,True,5485,6100,-79,2,-81,2022-07-04T08:24:26,1656912266.772024,2022-07-04T08:24:26
1656912267,359782,True,5486,6101,-78,3,-79,2022-07-04T08:24:27,1656912267.361769,2022-07-04T08:24:27
1656912268,65112,True,5487,6102,-80,2,-82,2022-07-04T08:24:28,1656912268.066826,2022-07-04T08:24:28
1656912271,790288,True,5488,6103,-77,5,-77,2022-07-04T08:24:31,1656912271.791872,2022-07-04T08:24:31
1656912272,349756,True,5489,6104,-75,5,-76,2022-07-04T08:24:32,1656912272.351467,2022-07-04T08:24:32
1656912274,239009,True,5490,6107,-72,8,-73,2022-07-04T08:24:34,1656912274.240597,2022-07-04T08:24:34
1656912274,939164,True,5491,6108,-71,8,-71,2022-07-04T08:24:34,1656912274.940886,2022-07-04T08:24:34
1656912275,479377,True,5492,6109,-71,9,-72,2022-07-04T08:24:35,1656912275.481012,2022-07-04T08:24:35
1656912276,99993,True,5493,6110,-70,9,-71,2022-07-04T08:24:36,1656912276.101682,2022-07-04T08:24:36
1656912276,683498,True,5494,6111,-70,9,-71,2022-07-04T08:24:36,1656912276.685217,2022-07-04T08:24:36
1656912280,430053,True,5495,6112,-73,8,-74,2022-07-04T08:24:40,1656912280.432038,2022-07-04T08:24:40
1656912281,99410,True,5496,6113,-74,7,-75,2022-07-04T08:24:41,1656912281.101056,2022-07-04T08:24:41
1656912282,220445,True,5497,6115,-74,6,-76,2022-07-04T08:24:42,1656912282.222091,2022-07-04T08:24:42
1656912282,800295,True,5498,6116,-75,6,-76,2022-07-04T08:24:42,1656912282.801918,2022-07-04T08:24:42
1656912283,360316,True,5499,6117,-75,6,-76,2022-07-04T08:24:43,1656912283.361964,2022-07-04T08:24:43
1656912283,969731,True,5500,6118,-75,5,-76,2022-07-04T08:24:43,1656912283.971378,2022-07-04T08:24:43
1656912284,530503,True,5501,6119,-76,6,-76,2022-07-04T08:24:44,1656912284.532257,2022-07-04T08:24:44
1656912285,99646,True,5502,6120,-76,5,-77,2022-07-04T08:24:45,1656912285.101325,2022-07-04T08:24:45
1656912289,390194,True,5503,6122,-76,5,-77,2022-07-04T08:24:49,1656912289.391858,2022-07-04T08:24:49
1656912290,51076,True,5504,6123,-77,5,-77,2022-07-04T08:24:50,1656912290.052671,2022-07-04T08:24:50
1656912290,629787,True,5505,6124,-76,5,-77,2022-07-04T08:24:50,1656912290.631496,2022-07-04T08:24:50
1656912291,190526,True,5506,6125,-77,5,-77,2022-07-04T08:24:51,1656912291.192175,2022-07-04T08:24:51
1656912291,869995,True,5507,6126,-76,5,-77,2022-07-04T08:24:51,1656912291.872081,2022-07-04T08:24:51
1656912292,460857,True,5508,6127,-77,5,-78,2022-07-04T08:24:52,1656912292.462495,2022-07-04T08:24:52
1656912293,60868,True,5509,6128,-77,5,-78,2022-07-04T08:24:53,1656912293.062523,2022-07-04T08:24:53
1656912293,659836,True,5510,6129,-77,4,-78,2022-07-04T08:24:53,1656912293.661453,2022-07-04T08:24:53
1656912297,960182,True,5511,6131,-77,5,-78,2022-07-04T08:24:57,1656912297.961772,2022-07-04T08:24:57
1656912298,490153,True,5512,6132,-77,5,-78,2022-07-04T08:24:58,1656912298.492765,2022-07-04T08:24:58
1656912299,90374,True,5513,6133,-77,4,-78,2022-07-04T08:24:59,1656912299.094429,2022-07-04T08:24:59
1656912299,630066,True,5514,6134,-77,4,-78,2022-07-04T08:24:59,1656912299.633834,2022-07-04T08:24:59
1656912300,184433,True,5515,6135,-77,3,-78,2022-07-04T08:25:00,1656912300.188382,2022-07-04T08:25:00
1656912300,711258,True,5516,6136,-77,4,-78,2022-07-04T08:25:00,1656912300.715147,2022-07-04T08:25:00
1656912301,270142,True,5517,6137,-77,4,-78,2022-07-04T08:25:01,1656912301.271825,2022-07-04T08:25:01
1656912306,20314,True,5518,6140,-77,4,-78,2022-07-04T08:25:06,1656912306.021998,2022-07-04T08:25:06
1656912307,592431,True,5519,6143,-76,5,-77,2022-07-04T08:25:07,1656912307.594117,2022-07-04T08:25:07
1656912308,290519,True,5520,6144,-76,5,-77,2022-07-04T08:25:08,1656912308.2921,2022-07-04T08:25:08
1656912308,840608,True,5521,6145,-76,5,-77,2022-07-04T08:25:08,1656912308.842373,2022-07-04T08:25:08
1656912309,401169,True,5522,6146,-76,6,-77,2022-07-04T08:25:09,1656912309.402822,2022-07-04T08:25:09
1656912309,931336,True,5523,6147,-76,5,-77,2022-07-04T08:25:09,1656912309.932931,2022-07-04T08:25:09
1656912310,460438,True,5524,6148,-76,6,-77,2022-07-04T08:25:10,1656912310.462342,2022-07-04T08:25:10
1656912314,191934,True,5525,6149,-76,6,-77,2022-07-04T08:25:14,1656912314.193563,2022-07-04T08:25:14
1656912314,752734,True,5526,6150,-75,6,-76,2022-07-04T08:25:14,1656912314.754431,2022-07-04T08:25:14
1656912315,300857,True,5527,6151,-76,6,-76,2022-07-04T08:25:15,1656912315.302505,2022-07-04T08:25:15
1656912315,920775,True,5528,6152,-76,5,-76,2022-07-04T08:25:15,1656912315.92293,2022-07-04T08:25:15
1656912316,551484,True,5529,6153,-75,6,-76,2022-07-04T08:25:16,1656912316.553158,2022-07-04T08:25:16
1656912317,141260,True,5530,6154,-76,5,-77,2022-07-04T08:25:17,1656912317.142942,2022-07-04T08:25:17
1656912317,690780,True,5531,6155,-75,6,-76,2022-07-04T08:25:17,1656912317.69249,2022-07-04T08:25:17
1656912318,253557,True,5532,6156,-76,6,-77,2022-07-04T08:25:18,1656912318.255276,2022-07-04T08:25:18
1656912323,881489,True,5533,6159,-74,8,-74,2022-07-04T08:25:23,1656912323.883361,2022-07-04T08:25:23
1656912324,451095,True,5534,6160,-73,8,-74,2022-07-04T08:25:24,1656912324.452773,2022-07-04T08:25:24
1656912325,52303,True,5535,6161,-73,8,-74,2022-07-04T08:25:25,1656912325.053912,2022-07-04T08:25:25
1656912326,92748,True,5536,6163,-73,7,-74,2022-07-04T08:25:26,1656912326.094412,2022-07-04T08:25:26
1656912327,652513,True,5537,6166,-73,7,-74,2022-07-04T08:25:27,1656912327.654096,2022-07-04T08:25:27
1656912328,191348,True,5538,6167,-74,7,-75,2022-07-04T08:25:28,1656912328.19299,2022-07-04T08:25:28
1656912334,192723,True,5539,6168,-75,6,-76,2022-07-04T08:25:34,1656912334.194313,2022-07-04T08:25:34
1656912334,762668,True,5540,6169,-75,6,-76,2022-07-04T08:25:34,1656912334.76435,2022-07-04T08:25:34
1656912335,353727,True,5541,6170,-75,6,-76,2022-07-04T08:25:35,1656912335.357629,2022-07-04T08:25:35
1656912335,970721,True,5542,6171,-76,5,-77,2022-07-04T08:25:35,1656912335.972426,2022-07-04T08:25:35
1656912336,511873,True,5543,6172,-75,6,-76,2022-07-04T08:25:36,1656912336.513886,2022-07-04T08:25:36
1656912337,101711,True,5544,6173,-76,5,-77,2022-07-04T08:25:37,1656912337.103665,2022-07-04T08:25:37
1656912337,641632,True,5545,6174,-76,5,-76,2022-07-04T08:25:37,1656912337.64478,2022-07-04T08:25:37
1656912338,191778,True,5546,6175,-76,5,-77,2022-07-04T08:25:38,1656912338.193411,2022-07-04T08:25:38
1656912338,752806,True,5547,6176,-76,5,-77,2022-07-04T08:25:38,1656912338.754426,2022-07-04T08:25:38
1656912342,492066,True,5548,6177,-77,3,-78,2022-07-04T08:25:42,1656912342.493972,2022-07-04T08:25:42
1656912343,92769,True,5549,6178,-78,3,-80,2022-07-04T08:25:43,1656912343.094366,2022-07-04T08:25:43
1656912343,672821,True,5550,6179,-78,4,-79,2022-07-04T08:25:43,1656912343.674363,2022-07-04T08:25:43
1656912344,222812,True,5551,6180,-79,3,-80,2022-07-04T08:25:44,1656912344.226749,2022-07-04T08:25:44
1656912344,762182,True,5552,6181,-77,4,-79,2022-07-04T08:25:44,1656912344.766199,2022-07-04T08:25:44
1656912345,352179,True,5553,6182,-77,4,-79,2022-07-04T08:25:45,1656912345.356008,2022-07-04T08:25:45
1656912345,941602,True,5554,6183,-77,4,-78,2022-07-04T08:25:45,1656912345.944299,2022-07-04T08:25:45
1656912346,482366,True,5555,6184,-77,5,-78,2022-07-04T08:25:46,1656912346.484025,2022-07-04T08:25:46
1656912347,42376,True,5556,6185,-77,5,-78,2022-07-04T08:25:47,1656912347.04405,2022-07-04T08:25:47
1656912351,352203,True,5557,6187,-76,5,-77,2022-07-04T08:25:51,1656912351.353938,2022-07-04T08:25:51
1656912352,2262,True,5558,6188,-76,5,-77,2022-07-04T08:25:52,1656912352.003867,2022-07-04T08:25:52
1656912352,542353,True,5559,6189,-76,6,-77,2022-07-04T08:25:52,1656912352.544032,2022-07-04T08:25:52
1656912353,183414,True,5560,6190,-76,5,-77,2022-07-04T08:25:53,1656912353.185149,2022-07-04T08:25:53
1656912353,773319,True,5561,6191,-76,6,-77,2022-07-04T08:25:53,1656912353.775585,2022-07-04T08:25:53
1656912354,312334,True,5562,6192,-76,5,-77,2022-07-04T08:25:54,1656912354.314799,2022-07-04T08:25:54
1656912354,882159,True,5563,6193,-76,6,-77,2022-07-04T08:25:54,1656912354.883792,2022-07-04T08:25:54
1656912355,522322,True,5564,6194,-76,6,-77,2022-07-04T08:25:55,1656912355.525095,2022-07-04T08:25:55
1656912359,302680,True,5565,6195,-75,6,-76,2022-07-04T08:25:59,1656912359.304371,2022-07-04T08:25:59
1656912359,844244,True,5566,6196,-75,6,-76,2022-07-04T08:25:59,1656912359.846246,2022-07-04T08:25:59
1656912360,412427,True,5567,6197,-75,6,-76,2022-07-04T08:26:00,1656912360.414057,2022-07-04T08:26:00
1656912360,952494,True,5568,6198,-75,6,-76,2022-07-04T08:26:00,1656912360.954108,2022-07-04T08:26:00
1656912361,493613,True,5569,6199,-76,6,-77,2022-07-04T08:26:01,1656912361.495423,2022-07-04T08:26:01
1656912362,22574,True,5570,6200,-75,6,-75,2022-07-04T08:26:02,1656912362.024227,2022-07-04T08:26:02
1656912362,553397,True,5571,6201,-74,7,-75,2022-07-04T08:26:02,1656912362.555208,2022-07-04T08:26:02
1656912363,112413,True,5572,6202,-74,7,-75,2022-07-04T08:26:03,1656912363.114117,2022-07-04T08:26:03
1656912363,642719,True,5573,6203,-74,7,-75,2022-07-04T08:26:03,1656912363.644355,2022-07-04T08:26:03
1656912367,853849,True,5574,6205,-73,8,-73,2022-07-04T08:26:07,1656912367.855582,2022-07-04T08:26:07
1656912368,442669,True,5575,6206,-72,8,-73,2022-07-04T08:26:08,1656912368.444277,2022-07-04T08:26:08
1656912369,63008,True,5576,6207,-72,9,-73,2022-07-04T08:26:09,1656912369.064607,2022-07-04T08:26:09
1656912369,612986,True,5577,6208,-72,8,-72,2022-07-04T08:26:09,1656912369.616647,2022-07-04T08:26:09
1656912370,243026,True,5578,6209,-72,8,-73,2022-07-04T08:26:10,1656912370.245108,2022-07-04T08:26:10
1656912370,792970,True,5579,6210,-72,8,-73,2022-07-04T08:26:10,1656912370.795271,2022-07-04T08:26:10
1656912371,353372,True,5580,6211,-73,8,-74,2022-07-04T08:26:11,1656912371.355127,2022-07-04T08:26:11
1656912371,924056,True,5581,6212,-73,8,-73,2022-07-04T08:26:11,1656912371.925733,2022-07-04T08:26:11
1656912372,523257,True,5582,6213,-73,8,-73,2022-07-04T08:26:12,1656912372.524925,2022-07-04T08:26:12
1656912376,884230,True,5583,6215,-72,9,-72,2022-07-04T08:26:16,1656912376.886125,2022-07-04T08:26:16
1656912377,434198,True,5584,6216,-71,8,-72,2022-07-04T08:26:17,1656912377.436366,2022-07-04T08:26:17
1656912378,23816,True,5585,6217,-71,9,-72,2022-07-04T08:26:18,1656912378.02547,2022-07-04T08:26:18
1656912378,593206,True,5586,6218,-71,8,-72,2022-07-04T08:26:18,1656912378.5949,2022-07-04T08:26:18
1656912379,223030,True,5587,6219,-71,8,-72,2022-07-04T08:26:19,1656912379.224656,2022-07-04T08:26:19
1656912379,813315,True,5588,6220,-70,9,-71,2022-07-04T08:26:19,1656912379.815019,2022-07-04T08:26:19
1656912380,393850,True,5589,6221,-70,9,-71,2022-07-04T08:26:20,1656912380.395595,2022-07-04T08:26:20
1656912381,23126,True,5590,6222,-70,10,-71,2022-07-04T08:26:21,1656912381.024837,2022-07-04T08:26:21
1656912386,951477,True,5591,6223,-72,9,-72,2022-07-04T08:26:26,1656912386.953045,2022-07-04T08:26:26
1656912387,504077,True,5592,6224,-72,8,-73,2022-07-04T08:26:27,1656912387.505826,2022-07-04T08:26:27
1656912388,163624,True,5593,6225,-74,7,-74,2022-07-04T08:26:28,1656912388.165441,2022-07-04T08:26:28
1656912388,713507,True,5594,6226,-74,7,-75,2022-07-04T08:26:28,1656912388.717205,2022-07-04T08:26:28
1656912389,284628,True,5595,6227,-75,6,-76,2022-07-04T08:26:29,1656912389.287062,2022-07-04T08:26:29
1656912389,833723,True,5596,6228,-76,6,-77,2022-07-04T08:26:29,1656912389.835415,2022-07-04T08:26:29
1656912390,445317,True,5597,6229,-76,5,-76,2022-07-04T08:26:30,1656912390.446927,2022-07-04T08:26:30
1656912391,64487,True,5598,6230,-76,5,-77,2022-07-04T08:26:31,1656912391.066123,2022-07-04T08:26:31
1656912391,634345,True,5599,6231,-76,6,-76,2022-07-04T08:26:31,1656912391.636088,2022-07-04T08:26:31
1656912395,334257,True,5600,6232,-76,5,-77,2022-07-04T08:26:35,1656912395.336238,2022-07-04T08:26:35
1656912395,933617,True,5601,6233,-77,4,-78,2022-07-04T08:26:35,1656912395.935312,2022-07-04T08:26:35
1656912396,494009,True,5602,6234,-76,5,-77,2022-07-04T08:26:36,1656912396.495803,2022-07-04T08:26:36
1656912397,64557,True,5603,6235,-77,4,-78,2022-07-04T08:26:37,1656912397.066262,2022-07-04T08:26:37
1656912397,613906,True,5604,6236,-76,5,-77,2022-07-04T08:26:37,1656912397.615641,2022-07-04T08:26:37
1656912398,173886,True,5605,6237,-77,4,-78,2022-07-04T08:26:38,1656912398.175559,2022-07-04T08:26:38
1656912398,724419,True,5606,6238,-77,5,-77,2022-07-04T08:26:38,1656912398.726097,2022-07-04T08:26:38
1656912399,265103,True,5607,6239,-77,4,-78,2022-07-04T08:26:39,1656912399.266726,2022-07-04T08:26:39
1656912399,863944,True,5608,6240,-78,4,-79,2022-07-04T08:26:39,1656912399.865584,2022-07-04T08:26:39
1656912403,543949,True,5609,6241,-78,4,-79,2022-07-04T08:26:43,1656912403.545686,2022-07-04T08:26:43
1656912404,204147,True,5610,6242,-79,3,-80,2022-07-04T08:26:44,1656912404.205812,2022-07-04T08:26:44
1656912404,803958,True,5611,6243,-78,3,-79,2022-07-04T08:26:44,1656912404.806139,2022-07-04T08:26:44
1656912405,374040,True,5612,6244,-79,2,-81,2022-07-04T08:26:45,1656912405.375808,2022-07-04T08:26:45
1656912405,924986,True,5613,6245,-79,2,-80,2022-07-04T08:26:45,1656912405.92662,2022-07-04T08:26:45
1656912406,465260,True,5614,6246,-78,3,-79,2022-07-04T08:26:46,1656912406.466891,2022-07-04T08:26:46
1656912407,54094,True,5615,6247,-79,3,-80,2022-07-04T08:26:47,1656912407.055747,2022-07-04T08:26:47
1656912407,694073,True,5616,6248,-78,3,-80,2022-07-04T08:26:47,1656912407.695767,2022-07-04T08:26:47
1656912411,884285,True,5617,6250,-80,1,-82,2022-07-04T08:26:51,1656912411.888483,2022-07-04T08:26:51
1656912412,434229,True,5618,6251,-80,1,-82,2022-07-04T08:26:52,1656912412.435907,2022-07-04T08:26:52
1656912413,53303,True,5619,6252,-80,1,-82,2022-07-04T08:26:53,1656912413.055053,2022-07-04T08:26:53
1656912413,664811,True,5620,6253,-78,3,-79,2022-07-04T08:26:53,1656912413.666597,2022-07-04T08:26:53
1656912414,194307,True,5621,6254,-80,1,-82,2022-07-04T08:26:54,1656912414.195951,2022-07-04T08:26:54
1656912414,764352,True,5622,6255,-79,3,-80,2022-07-04T08:26:54,1656912414.766092,2022-07-04T08:26:54
1656912415,294666,True,5623,6256,-80,0,-83,2022-07-04T08:26:55,1656912415.296392,2022-07-04T08:26:55
1656912415,834853,True,5624,6257,-78,2,-80,2022-07-04T08:26:55,1656912415.83647,2022-07-04T08:26:55
1656912416,416335,True,5625,6258,-80,2,-81,2022-07-04T08:26:56,1656912416.4196,2022-07-04T08:26:56
1656912420,184598,True,5626,6259,-79,2,-80,2022-07-04T08:27:00,1656912420.186346,2022-07-04T08:27:00
1656912420,764514,True,5627,6260,-78,4,-79,2022-07-04T08:27:00,1656912420.862709,2022-07-04T08:27:00
1656912421,824471,True,5628,6262,-77,4,-79,2022-07-04T08:27:01,1656912421.826541,2022-07-04T08:27:01
1656912422,404563,True,5629,6263,-79,2,-81,2022-07-04T08:27:02,1656912422.406275,2022-07-04T08:27:02
1656912422,974577,True,5630,6264,-79,2,-80,2022-07-04T08:27:02,1656912422.977971,2022-07-04T08:27:02
1656912423,634855,True,5631,6265,-78,4,-79,2022-07-04T08:27:03,1656912423.636505,2022-07-04T08:27:03
1656912424,165262,True,5632,6266,-79,2,-81,2022-07-04T08:27:04,1656912424.167776,2022-07-04T08:27:04
1656912424,714763,True,5633,6267,-77,3,-79,2022-07-04T08:27:04,1656912424.716387,2022-07-04T08:27:04
1656912428,444829,True,5634,6268,-79,2,-80,2022-07-04T08:27:08,1656912428.446511,2022-07-04T08:27:08
1656912429,46116,True,5635,6269,-79,2,-81,2022-07-04T08:27:09,1656912429.047716,2022-07-04T08:27:09
1656912429,595841,True,5636,6270,-78,3,-79,2022-07-04T08:27:09,1656912429.597456,2022-07-04T08:27:09
1656912430,145037,True,5637,6271,-80,2,-82,2022-07-04T08:27:10,1656912430.146699,2022-07-04T08:27:10
1656912430,684902,True,5638,6272,-78,3,-79,2022-07-04T08:27:10,1656912430.686838,2022-07-04T08:27:10
1656912431,214894,True,5639,6273,-80,2,-82,2022-07-04T08:27:11,1656912431.216594,2022-07-04T08:27:11
1656912432,795022,True,5640,6276,-79,3,-80,2022-07-04T08:27:12,1656912432.796632,2022-07-04T08:27:12
1656912436,955113,True,5641,6278,-80,2,-81,2022-07-04T08:27:16,1656912436.957178,2022-07-04T08:27:16
1656912437,484914,True,5642,6279,-78,4,-80,2022-07-04T08:27:17,1656912437.486612,2022-07-04T08:27:17
1656912438,186478,True,5643,6280,-79,2,-80,2022-07-04T08:27:18,1656912438.189936,2022-07-04T08:27:18
1656912438,745009,True,5644,6281,-78,3,-79,2022-07-04T08:27:18,1656912438.748755,2022-07-04T08:27:18
1656912439,385686,True,5645,6282,-80,1,-82,2022-07-04T08:27:19,1656912439.387356,2022-07-04T08:27:19
1656912439,979670,True,5646,6283,-80,1,-82,2022-07-04T08:27:19,1656912439.981316,2022-07-04T08:27:19
1656912440,535538,True,5647,6284,-78,4,-79,2022-07-04T08:27:20,1656912440.538856,2022-07-04T08:27:20
1656912441,206261,True,5648,6285,-80,2,-82,2022-07-04T08:27:21,1656912441.207909,2022-07-04T08:27:21
1656912441,825094,True,5649,6286,-78,3,-80,2022-07-04T08:27:21,1656912441.826786,2022-07-04T08:27:21
1656912445,545730,True,5650,6287,-79,2,-80,2022-07-04T08:27:25,1656912445.547349,2022-07-04T08:27:25
1656912446,145170,True,5651,6288,-80,0,-83,2022-07-04T08:27:26,1656912446.14684,2022-07-04T08:27:26
1656912446,716249,True,5652,6289,-79,2,-81,2022-07-04T08:27:26,1656912446.71842,2022-07-04T08:27:26
1656912447,256289,True,5653,6290,-80,1,-83,2022-07-04T08:27:27,1656912447.257995,2022-07-04T08:27:27
1656912447,815222,True,5654,6291,-79,3,-80,2022-07-04T08:27:27,1656912447.816817,2022-07-04T08:27:27
1656912448,375966,True,5655,6292,-80,1,-82,2022-07-04T08:27:28,1656912448.377646,2022-07-04T08:27:28
1656912448,935401,True,5656,6293,-79,2,-81,2022-07-04T08:27:28,1656912448.937273,2022-07-04T08:27:28
1656912449,485304,True,5657,6294,-78,3,-79,2022-07-04T08:27:29,1656912449.486937,2022-07-04T08:27:29
1656912450,128557,True,5658,6295,-80,2,-82,2022-07-04T08:27:30,1656912450.130239,2022-07-04T08:27:30
1656912453,785945,True,5659,6296,-79,2,-80,2022-07-04T08:27:33,1656912453.787592,2022-07-04T08:27:33
1656912454,345347,True,5660,6297,-80,1,-82,2022-07-04T08:27:34,1656912454.347131,2022-07-04T08:27:34
1656912456,136152,True,5661,6300,-81,0,-83,2022-07-04T08:27:36,1656912456.137776,2022-07-04T08:27:36
1656912457,312124,True,5662,6302,-80,0,-82,2022-07-04T08:27:37,1656912457.314609,2022-07-04T08:27:37
1656912457,855621,True,5663,6303,-80,1,-82,2022-07-04T08:27:37,1656912457.857295,2022-07-04T08:27:37
1656912458,415658,True,5664,6304,-80,1,-82,2022-07-04T08:27:38,1656912458.417297,2022-07-04T08:27:38
1656912462,185807,True,5665,6305,-80,0,-82,2022-07-04T08:27:42,1656912462.187536,2022-07-04T08:27:42
1656912462,765680,True,5666,6306,-78,3,-80,2022-07-04T08:27:42,1656912462.768514,2022-07-04T08:27:42
1656912463,315822,True,5667,6307,-80,1,-82,2022-07-04T08:27:43,1656912463.319396,2022-07-04T08:27:43
1656912463,865855,True,5668,6308,-78,3,-80,2022-07-04T08:27:43,1656912463.867478,2022-07-04T08:27:43
1656912464,486826,True,5669,6309,-78,3,-79,2022-07-04T08:27:44,1656912464.488394,2022-07-04T08:27:44
1656912465,125904,True,5670,6310,-79,2,-81,2022-07-04T08:27:45,1656912465.127872,2022-07-04T08:27:45
1656912465,686387,True,5671,6311,-78,3,-79,2022-07-04T08:27:45,1656912465.691106,2022-07-04T08:27:45
1656912470,376185,True,5672,6314,-80,1,-82,2022-07-04T08:27:50,1656912470.377802,2022-07-04T08:27:50
1656912470,926245,True,5673,6315,-79,1,-81,2022-07-04T08:27:50,1656912470.929633,2022-07-04T08:27:50
1656912471,487374,True,5674,6316,-78,3,-80,2022-07-04T08:27:51,1656912471.489113,2022-07-04T08:27:51
1656912472,126815,True,5675,6317,-79,2,-81,2022-07-04T08:27:52,1656912472.128545,2022-07-04T08:27:52
1656912472,755961,True,5676,6318,-78,3,-79,2022-07-04T08:27:52,1656912472.757634,2022-07-04T08:27:52
1656912473,317001,True,5677,6319,-80,1,-82,2022-07-04T08:27:53,1656912473.318752,2022-07-04T08:27:53
1656912473,846746,True,5678,6320,-78,3,-80,2022-07-04T08:27:53,1656912473.849168,2022-07-04T08:27:53
1656912474,415890,True,5679,6321,-80,1,-82,2022-07-04T08:27:54,1656912474.417592,2022-07-04T08:27:54
1656912474,986095,True,5680,6322,-80,1,-82,2022-07-04T08:27:54,1656912474.987727,2022-07-04T08:27:54
1656912478,717000,True,5681,6323,-79,2,-80,2022-07-04T08:27:58,1656912478.718684,2022-07-04T08:27:58
1656912479,401420,True,5682,6324,-80,1,-82,2022-07-04T08:27:59,1656912479.403073,2022-07-04T08:27:59
